sample,chain,value
153,5,0
153,6,0
153,7,0
154,0,0
154,1,0
154,2,0
154,3,0
154,4,0
154,5,0
154,6,0
154,7,0
155,0,0
155,1,0
155,2,0
155,3,1
155,4,0
155,5,0
155,6,0
155,7,0
156,0,1
156,1,0
156,2,0
156,3,0
156,4,0
156,5,0
156,6,1
156,7,0
157,0,0
157,1,0
157,2,0
157,3,0
157,4,0
157,5,1
157,6,0
157,7,0
158,0,1
158,1,0
158,2,0
158,3,0
158,4,0
158,5,0
158,6,1
158,7,0
159,0,0
159,1,0
159,2,0
159,3,0
159,4,0
159,5,0
159,6,0
159,7,0
160,0,0
160,1,0
160,2,0
160,3,0
160,4,1
160,5,0
160,6,0
160,7,0
161,0,0
161,1,0
161,2,0
161,3,0
161,4,0
161,5,1
161,6,0
161,7,0
162,0,0
162,1,0
162,2,0
162,3,0
162,4,0
162,5,0
162,6,1
162,7,0
163,0,0
163,1,0
163,2,0
163,3,0
163,4,0
163,5,1
163,6,0
163,7,0
164,0,0
164,1,0
164,2,0
164,3,0
164,4,1
164,5,0
164,6,0
164,7,0
165,0,0
165,1,0
165,2,0
165,3,1
165,4,0
165,5,0
165,6,0
165,7,0
166,0,0
166,1,0
166,2,0
166,3,0
166,4,0
166,5,0
166,6,1
166,7,0
167,0,0
167,1,0
167,2,0
167,3,0
167,4,0
167,5,0
167,6,0
167,7,0
168,0,0
168,1,0
168,2,0
168,3,0
168,4,0
168,5,0
168,6,0
168,7,0
169,0,0
169,1,1
169,2,0
169,3,0
169,4,0
169,5,1
169,6,0
169,7,0
170,0,0
170,1,0
170,2,0
170,3,0
170,4,0
170,5,0
170,6,0
170,7,0
171,0,0
171,1,1
171,2,0
171,3,0
171,4,0
171,5,0
171,6,0
171,7,0
172,0,0
172,1,0
172,2,0
172,3,0
172,4,0
172,5,0
172,6,0
172,7,0
173,0,0
173,1,1
173,2,0
173,3,0
173,4,0
173,5,0
173,6,0
173,7,0
174,0,0
174,1,0
174,2,0
174,3,0
174,4,0
174,5,0
174,6,0
174,7,0
175,0,0
175,1,0
175,2,0
175,3,0
175,4,0
175,5,1
175,6,0
175,7,0
176,0,0
176,1,0
176,2,0
176,3,0
176,4,0
176,5,0
176,6,0
176,7,0
177,0,0
177,1,1
177,2,0
177,3,0
177,4,0
177,5,0
177,6,0
177,7,0
178,0,0
178,1,0
178,2,0
178,3,0
178,4,1
178,5,0
178,6,0
178,7,0
179,0,0
179,1,0
179,2,0
179,3,1
179,4,0
179,5,0
179,6,0
179,7,0
180,0,0
180,1,0
180,2,0
180,3,0
180,4,1
180,5,0
180,6,1
180,7,0
181,0,0
181,1,0
181,2,0
181,3,1
181,4,0
181,5,1
181,6,0
181,7,0
182,0,0
182,1,0
182,2,0
182,3,0
182,4,0
182,5,0
182,6,0
182,7,0
183,0,0
183,1,0
183,2,0
183,3,0
183,4,0
183,5,0
183,6,0
183,7,0
184,0,0
184,1,0
184,2,0
184,3,0
184,4,0
184,5,0
184,6,1
184,7,0
185,0,0
185,1,0
185,2,0
185,3,0
185,4,0
185,5,1
185,6,0
185,7,0
186,0,0
186,1,0
186,2,0
186,3,0
186,4,1
186,5,0
186,6,0
186,7,0
187,0,0
187,1,0
187,2,0
187,3,0
187,4,0
187,5,1
187,6,0
187,7,0
188,0,0
188,1,0
188,2,0
188,3,0
188,4,0
188,5,0
188,6,0
188,7,0
189,0,0
189,1,0
189,2,0
189,3,0
189,4,0
189,5,1
189,6,0
189,7,0
190,0,0
190,1,0
190,2,0
190,3,0
190,4,0
190,5,0
190,6,0
190,7,0
191,0,0
191,1,0
191,2,0
191,3,0
191,4,0
191,5,1
191,6,0
191,7,0
192,0,0
192,1,0
192,2,0
192,3,0
192,4,1
192,5,0
192,6,0
192,7,0
193,0,0
193,1,0
193,2,0
193,3,0
193,4,0
193,5,1
193,6,0
193,7,0
194,0,0
194,1,0
194,2,0
194,3,0
194,4,1
194,5,0
194,6,0
194,7,0
195,0,0
195,1,0
195,2,0
195,3,0
195,4,0
195,5,1
195,6,0
195,7,0
196,0,0
196,1,0
196,2,0
196,3,0
196,4,0
196,5,0
196,6,1
196,7,0
197,0,0
197,1,0
197,2,0
197,3,0
197,4,0
197,5,1
197,6,0
197,7,0
198,0,0
198,1,0
198,2,0
198,3,0
198,4,0
198,5,0
198,6,0
198,7,0
199,0,0
199,1,1
199,2,0
199,3,0
199,4,0
199,5,1
199,6,0
199,7,0
200,0,0
200,1,0
200,2,0
200,3,0
200,4,0
200,5,0
200,6,0
200,7,0
201,0,0
201,1,1
201,2,0
201,3,0
201,4,0
201,5,1
201,6,0
201,7,0
202,0,0
202,1,0
202,2,0
202,3,0
202,4,0
202,5,0
202,6,0
202,7,0
203,0,0
203,1,0
203,2,0
203,3,1
203,4,0
203,5,0
203,6,0
203,7,0
204,0,0
204,1,0
204,2,0
204,3,0
204,4,0
204,5,0
204,6,0
204,7,0
205,0,0
205,1,0
205,2,0
205,3,0
205,4,0
205,5,0
205,6,0
205,7,0
206,0,0
206,1,0
206,2,0
206,3,0
206,4,1
206,5,0
206,6,0
206,7,0
207,0,0
207,1,0
207,2,0
207,3,0
207,4,0
207,5,0
207,6,0
207,7,0
208,0,0
208,1,0
208,2,0
208,3,0
208,4,1
208,5,0
208,6,0
208,7,0
209,0,0
209,1,1
209,2,0
209,3,0
209,4,0
209,5,0
209,6,0
209,7,0
210,0,0
210,1,0
210,2,0
210,3,0
210,4,1
210,5,0
210,6,0
210,7,0
211,0,0
211,1,1
211,2,0
211,3,0
211,4,0
211,5,0
211,6,0
211,7,0
212,0,0
212,1,0
212,2,0
212,3,0
212,4,1
212,5,0
212,6,0
212,7,0
213,0,0
213,1,1
213,2,0
213,3,0
213,4,0
213,5,0
213,6,0
213,7,0
214,0,0
214,1,0
214,2,0
214,3,0
214,4,1
214,5,0
214,6,1
214,7,0
215,0,0
215,1,0
215,2,0
215,3,0
215,4,0
215,5,0
215,6,0
215,7,0
216,0,1
216,1,0
216,2,0
216,3,0
216,4,0
216,5,0
216,6,0
216,7,0
217,0,0
217,1,0
217,2,0
217,3,1
217,4,0
217,5,0
217,6,0
217,7,0
218,0,0
218,1,0
218,2,0
218,3,0
218,4,0
218,5,0
218,6,1
218,7,0
219,0,0
219,1,0
219,2,0
219,3,1
219,4,0
219,5,0
219,6,0
219,7,0
220,0,1
220,1,0
220,2,0
220,3,0
220,4,1
220,5,0
220,6,0
220,7,0
221,0,0
221,1,0
221,2,0
221,3,0
221,4,0
221,5,1
221,6,0
221,7,0
222,0,0
222,1,0
222,2,0
222,3,0
222,4,0
222,5,0
222,6,0
222,7,0
223,0,0
223,1,0
223,2,0
223,3,0
223,4,0
223,5,0
223,6,0
223,7,0
224,0,0
224,1,0
224,2,0
224,3,0
224,4,0
224,5,0
224,6,0
224,7,0
225,0,0
225,1,1
225,2,0
225,3,1
225,4,0
225,5,0
225,6,0
225,7,0
226,0,0
226,1,0
226,2,0
226,3,0
226,4,0
226,5,0
226,6,1
226,7,0
227,0,0
227,1,0
227,2,0
227,3,0
227,4,0
227,5,1
227,6,0
227,7,0
228,0,0
228,1,0
228,2,0
228,3,0
228,4,0
228,5,0
228,6,0
228,7,0
229,0,0
229,1,0
229,2,0
229,3,1
229,4,0
229,5,0
229,6,0
229,7,0
230,0,0
230,1,0
230,2,0
230,3,0
230,4,0
230,5,0
230,6,0
230,7,0
231,0,0
231,1,0
231,2,0
231,3,0
231,4,0
231,5,1
231,6,0
231,7,0
232,0,0
232,1,0
232,2,0
232,3,0
232,4,0
232,5,0
232,6,0
232,7,0
233,0,0
233,1,0
233,2,0
233,3,0
233,4,0
233,5,1
233,6,0
233,7,0
234,0,0
234,1,0
234,2,0
234,3,0
234,4,0
234,5,0
234,6,1
234,7,0
235,0,0
235,1,0
235,2,0
235,3,0
235,4,0
235,5,0
235,6,0
235,7,0
236,0,1
236,1,0
236,2,0
236,3,0
236,4,0
236,5,0
236,6,0
236,7,0
237,0,0
237,1,0
237,2,0
237,3,0
237,4,0
237,5,0
237,6,0
237,7,0
238,0,1
238,1,0
238,2,0
238,3,0
238,4,0
238,5,0
238,6,0
238,7,0
239,0,0
239,1,1
239,2,0
239,3,0
239,4,0
239,5,1
239,6,0
239,7,0
240,0,0
240,1,0
240,2,0
240,3,0
240,4,1
240,5,0
240,6,1
240,7,0
241,0,0
241,1,1
241,2,0
241,3,0
241,4,0
241,5,1
241,6,0
241,7,0
242,0,0
242,1,0
242,2,0
242,3,0
242,4,0
242,5,0
242,6,0
242,7,0
243,0,0
243,1,0
243,2,0
243,3,0
243,4,0
243,5,1
243,6,0
243,7,0
244,0,0
244,1,0
244,2,0
244,3,0
244,4,1
244,5,0
244,6,0
244,7,0
245,0,0
245,1,1
245,2,0
245,3,0
245,4,0
245,5,1
245,6,0
245,7,0
246,0,0
246,1,0
246,2,0
246,3,0
246,4,0
246,5,0
246,6,0
246,7,0
247,0,0
247,1,1
247,2,0
247,3,0
247,4,0
247,5,1
247,6,0
247,7,0
248,0,0
248,1,0
248,2,0
248,3,0
248,4,0
248,5,0
248,6,1
248,7,0
249,0,0
249,1,0
249,2,0
249,3,0
249,4,0
249,5,0
249,6,0
249,7,0
250,0,0
250,1,0
250,2,0
250,3,0
250,4,0
250,5,0
250,6,0
250,7,0
251,0,0
251,1,1
251,2,0
251,3,0
251,4,0
251,5,0
251,6,0
251,7,0
252,0,0
252,1,0
252,2,0
252,3,0
252,4,0
252,5,0
252,6,0
252,7,0
253,0,0
253,1,0
253,2,0
253,3,0
253,4,0
253,5,0
253,6,0
253,7,0
254,0,0
254,1,0
254,2,0
254,3,0
254,4,0
254,5,0
254,6,0
254,7,0
255,0,0
255,1,1
255,2,0
255,3,0
255,4,0
255,5,1
255,6,0
255,7,0
256,0,0
256,1,0
256,2,0
256,3,0
256,4,0
256,5,0
256,6,0
256,7,0
257,0,0
257,1,1
257,2,0
257,3,1
257,4,0
257,5,0
257,6,0
257,7,0
258,0,0
258,1,0
258,2,0
258,3,0
258,4,0
258,5,0
258,6,0
258,7,0
259,0,0
259,1,1
259,2,0
259,3,0
259,4,0
259,5,0
259,6,0
259,7,0
260,0,0
260,1,0
260,2,0
260,3,0
260,4,1
260,5,0
260,6,0
260,7,0
261,0,0
261,1,0
261,2,0
261,3,0
261,4,0
261,5,1
261,6,0
261,7,0
262,0,0
262,1,0
262,2,0
262,3,0
262,4,0
262,5,0
262,6,0
262,7,0
263,0,0
263,1,0
263,2,0
263,3,0
263,4,0
263,5,0
263,6,0
263,7,0
264,0,0
264,1,0
264,2,0
264,3,0
264,4,1
264,5,0
264,6,1
264,7,0
265,0,0
265,1,1
265,2,0
265,3,0
265,4,0
265,5,0
265,6,0
265,7,0
266,0,0
266,1,0
266,2,0
266,3,0
266,4,0
266,5,0
266,6,0
266,7,0
267,0,0
267,1,1
267,2,0
267,3,0
267,4,0
267,5,0
267,6,0
267,7,0
268,0,0
268,1,0
268,2,0
268,3,0
268,4,0
268,5,0
268,6,0
268,7,0
269,0,0
269,1,1
269,2,0
269,3,0
269,4,0
269,5,0
269,6,0
269,7,0
270,0,0
270,1,0
270,2,0
270,3,0
270,4,0
270,5,0
270,6,1
270,7,0
271,0,0
271,1,1
271,2,0
271,3,0
271,4,0
271,5,0
271,6,0
271,7,0
272,0,0
272,1,0
272,2,0
272,3,0
272,4,0
272,5,0
272,6,0
272,7,0
273,0,0
273,1,1
273,2,0
273,3,0
273,4,0
273,5,0
273,6,0
273,7,0
274,0,0
274,1,0
274,2,0
274,3,0
274,4,0
274,5,0
274,6,0
274,7,0
275,0,0
275,1,0
275,2,0
275,3,0
275,4,0
275,5,0
275,6,0
275,7,0
276,0,0
276,1,0
276,2,0
276,3,0
276,4,0
276,5,0
276,6,0
276,7,0
277,0,0
277,1,1
277,2,0
277,3,0
277,4,0
277,5,0
277,6,0
277,7,0
278,0,0
278,1,0
278,2,0
278,3,0
278,4,0
278,5,0
278,6,0
278,7,0
279,0,0
279,1,1
279,2,0
279,3,0
279,4,0
279,5,0
279,6,0
279,7,0
280,0,0
280,1,0
280,2,0
280,3,0
280,4,1
280,5,0
280,6,1
280,7,0
281,0,0
281,1,0
281,2,0
281,3,1
281,4,0
281,5,1
281,6,0
281,7,0
282,0,0
282,1,0
282,2,0
282,3,0
282,4,0
282,5,0
282,6,0
282,7,0
283,0,0
283,1,0
283,2,0
283,3,1
283,4,0
283,5,1
283,6,0
283,7,0
284,0,0
284,1,0
284,2,0
284,3,0
284,4,1
284,5,0
284,6,0
284,7,0
285,0,0
285,1,0
285,2,0
285,3,0
285,4,0
285,5,0
285,6,0
285,7,0
286,0,0
286,1,0
286,2,0
286,3,0
286,4,1
286,5,0
286,6,0
286,7,0
287,0,0
287,1,0
287,2,0
287,3,1
287,4,0
287,5,0
287,6,0
287,7,0
288,0,0
288,1,0
288,2,0
288,3,0
288,4,0
288,5,0
288,6,0
288,7,0
289,0,0
289,1,0
289,2,0
289,3,1
289,4,0
289,5,0
289,6,0
289,7,0
290,0,0
290,1,0
290,2,0
290,3,0
290,4,0
290,5,0
290,6,0
290,7,0
291,0,0
291,1,0
